date,TED,3M_shibor,7D_reporate,term_spread,credit_spread,SETBI_RealVolatility,INDI_RealVolatility,COMI_RealVolatility,INDI_CMAX,COMI_CMAX,INDI_illiquidity,COMI_illiquidity,180FINI_RealVolatility,180FINI_CMAX,180FINI_illiquidity,REI_RealVolatility,REI_CMAX,REI_illiquidity,USDCNY,1Y_NDF,risk_level
2008/8/11,1.078,0.0001612,3.1423,-0.9094 ,1.0994,0.000000327,0.0002609,0.0003315,0.643801221,0.500543316,2.34E-03,0.040739741,0.0003461,0.568065579,0.00541638,0.0004721,0.670359911,0.041872009,0.0000024,8.25E-06,2
2008/8/12,1.0556,0.0000218,3.1352,-0.8939 ,1.1325,0.000000303,0.0010119,0.0014469,0.644083013,0.51161111,4.05326E-05,0.015039858,0.0004924,0.574929748,0.00426179,0.0013708,0.674624266,0.010250721,0.00000168,6.36E-06,2
2008/8/13,1.0903,0.00000344,3.1495,-0.8838 ,1.1222,0.000000228,0.0007577,0.0011958,0.642791469,0.508865594,0.000175113,0.003548471,0.0004447,0.582477807,0.003736929,0.0010999,0.668853547,0.012358221,0.00000109,1.01E-05,2
2008/8/14,1.0647,0.00000387,3.2112,-0.8981 ,1.1611,0.000000175,0.0005694,0.0009039,0.644583373,0.504304737,0.000328004,0.007255783,0.0004176,0.584098384,0.00115774,0.000916,0.663115894,0.012448572,0.000000862,9.09E-06,2
2008/8/15,1.316,0.0000153,2.7902,-0.8619 ,1.1691,0.000000158,0.0004307,0.0006981,0.641918999,0.50694309,0.00047735,0.004419707,0.0003347,0.57928189,0.003505475,0.000769,0.67123801,0.02491611,0.000000683,8.37E-06,2
2008/8/18,1.1437,0.0001612,3.2739,-0.8636 ,1.1728,0.000000327,0.0002609,0.0003315,0.661391508,0.530947599,0.001481747,0.038200576,0.0003461,0.599426012,0.013379996,0.0004721,0.691987861,0.058408607,0.0000024,8.25E-06,2
2008/8/19,1.1132,0.00000354,3.1305,-0.8536 ,1.1526,0.000000559,0.0009206,0.0008088,0.659576121,0.522522445,0.000229992,0.015287679,0.0007402,0.589638683,0.007717565,0.0013144,0.685046342,0.028724555,0.00000136,9.08E-06,2
2008/8/20,1.1977,0.0000173,3.1084,-0.8439 ,1.1353,0.000000448,0.0006955,0.00068,0.635334835,0.486577836,0.001736716,0.029522704,0.000709,0.552878986,0.010756688,0.0011252,0.655030519,0.047039635,0.00000134,0.00000793,2
2008/8/21,1.2223,0.00000367,3.0137,-0.8484 ,1.1995,0.000000332,0.0016185,0.0017078,0.650296874,0.498327186,0.001243,0.007931929,0.0019796,0.565534924,0.003921965,0.0027106,0.661714854,0.011569265,0.00000139,0.0000178,2
2008/8/22,1.1399,0.0000039,3.1008,-0.8542 ,1.2488,0.00000033,0.0016225,0.0013985,0.655472082,0.508346925,0.000606651,0.009242673,0.0017913,0.572465619,0.003684931,0.0021965,0.670713845,0.01694333,0.000000908,2.06E-05,2
2008/8/25,1.2326,0.0001612,2.9961,-0.8419 ,1.2047,0.000000327,0.0002609,0.0003315,0.654605031,0.516748503,0.000143374,0.01133351,0.0003461,0.569606325,0.00177384,0.0004721,0.673149745,0.00581087,0.0000024,0.00000825,2
2008/8/26,1.1563,0.00000531,3.041,-0.8292 ,1.23,0.000000266,0.0001942,0.0003155,0.664841646,0.542902702,0.00140099,0.028514369,0.0002798,0.574533252,0.002331399,0.0003708,0.686868674,0.034917322,0.00000153,0.0000172,2
2008/8/27,1.142,0.00000631,3.0203,-0.8097 ,1.2251,0.000000687,0.0003536,0.0009332,0.668521191,0.543513531,5.32E-04,0.00071732,0.0002436,0.569219143,0.00238982,0.0006938,0.680249248,0.01413276,0.000000963,0.0000177,2
2008/8/28,1.1908,0.00000642,3.2085,-0.7881 ,1.2298,0.00000136,0.000291,0.0007002,0.668631379,0.546685556,1.82763E-05,0.005076364,0.0002151,0.563616309,0.002751511,0.0006266,0.683066025,0.008900548,0.00000076,0.0000179,2
2008/8/29,1.1212,0.00000338,2.9994,-0.7364 ,1.224,0.000000988,0.0002155,0.000536,0.661714845,0.532126392,0.000872662,0.013409665,0.0001938,0.55652462,0.002487497,0.000497,0.667532111,0.026647065,0.00000149,1.41E-05,2
2008/9/1,1.1745,0.0001612,3.0314,-0.6500 ,1.2637,0.000000327,0.0002609,0.0003315,0.670625595,0.541678901,0.001368057,0.011790318,0.0003461,0.577093179,0.009836216,0.0004721,0.677490456,0.025577383,0.0000024,8.25E-06,2
2008/9/2,1.2039,0.00000248,3.0707,-0.7354 ,1.364,0.000000327,0.0003589,0.0003443,0.673589824,0.544675178,0.000490778,0.004042975,0.0007108,0.583937391,0.003797187,0.0005733,0.672560936,0.000485278,0.00000137,0.00000744,2
2008/9/3,1.1749,0.00000445,3.0465,-0.7411 ,1.405,0.000000242,0.0002857,0.0002685,0.676631726,0.551501461,4.06E-04,0.007161638,0.0006281,0.592549868,0.004518747,0.0004368,0.67946397,0.019832763,0.0000011,0.0000298,2
2008/9/4,1.192,0.0000106,3.1498,-0.7643 ,1.41,0.000000606,0.0002319,0.000253,0.676066337,0.548232989,9.12689E-05,0.005085633,0.0005928,0.593913654,0.000880164,0.0004338,0.67599629,0.016101943,0.000000986,0.0000441,2
2008/9/5,1.2003,0.00000462,2.9663,-0.7803 ,1.41,0.000000554,0.0001717,0.0002036,0.687238643,0.563392266,0.001624354,0.020301169,0.0004795,0.606320784,0.007680127,0.0003524,0.694845353,0.055633664,0.000000758,4.58E-05,2
2008/9/8,1.1732,0.0001612,2.9131,-0.7887 ,1.4152,0.000000327,0.0002609,0.0003315,0.700426842,0.575559552,0.002089813,0.019904174,0.0003461,0.608046473,0.000936022,0.0004721,0.714839534,0.058786849,0.0000024,8.25E-06,2
2008/9/9,1.1831,0.00000809,3.0642,-0.7647 ,1.4158,0.000000326,0.000625,0.000428,0.701378791,0.571262316,1.94E-04,0.008533338,0.0002762,0.606247605,0.001389279,0.0013911,0.710168299,0.023380396,0.00000137,6.92E-06,2
2008/9/10,1.2251,0.00000344,2.9915,-0.7451 ,1.4236,0.000000506,0.000469,0.0003458,0.70130473,0.565932029,1.20936E-05,0.007437711,0.0002174,0.60768457,0.000825928,0.0011338,0.710124782,0.000163096,0.00000122,5.84E-06,2
2008/9/11,1.2088,0.0000125,3.0194,-0.6990 ,1.4185,0.00000113,0.0003493,0.000296,0.710016781,0.574007831,0.001548111,0.014120626,0.000168,0.627649072,0.009211802,0.0008753,0.720837416,0.034820281,0.000000839,4.95E-06,2
2008/9/12,1.5044,0.0000035,3.0081,-0.6444 ,1.4582,0.000000959,0.0004635,0.0003015,0.70864937,0.578131463,0.000301774,0.008791611,0.0006542,0.62944927,0.001226178,0.000994,0.721604558,0.003529848,0.00000101,5.82E-06,2
2008/9/16,1.322,0.0001612,2.9695,-0.5507 ,1.4582,0.000000327,0.0002609,0.0003315,0.716429342,0.585935072,0.001257283,0.012121263,0.0003461,0.662844073,0.008334825,0.0004721,0.724828543,0.007468385,0.0000024,0.00000825,2
2008/9/17,1.3476,0.000031,3.1063,-0.5569 ,1.495,0.0000144,0.0003636,0.000327,0.717720886,0.592238399,0.00022356,0.010878068,0.0019975,0.689193756,0.006587333,0.0003892,0.736497307,0.035688557,0.00000871,0.0000295,2
2008/9/18,1.2204,0.0000114,3.2227,-0.5320 ,1.5537,0.000011,0.0002749,0.0002984,0.724276148,0.605269418,0.000779277,0.016386131,0.0029267,0.690510974,0.000263697,0.000717,0.742032665,0.015086881,0.00000489,0.0000246,2
2008/9/19,1.2169,0.00000358,3.3747,-0.4556 ,1.5033,0.00000827,0.0003321,0.0004608,0.69943154,0.567320861,0.002734203,0.039548506,0.0024207,0.659539054,0.018844233,0.0006522,0.716302948,0.064315787,0.00000321,1.45E-04,2
2008/9/22,1.1655,0.0001612,3.4601,-0.4744 ,1.3527,0.000000327,0.0002609,0.0003315,0.677646897,0.553494692,0.000999237,0.007284055,0.0003461,0.625423106,0.004311444,0.0004721,0.700284974,0.014539384,0.0000024,0.00000825,2
2008/9/23,1.0694,0.00000779,3.4226,-0.4111 ,1.1876,0.000000265,0.0013298,0.0004761,0.681568494,0.57705126,0.000283889,0.01931891,0.0020153,0.637537521,0.000990064,0.0010259,0.721720188,0.037231826,0.00000142,0.0000175,2
2008/9/24,1.0937,0.00000865,3.3482,-0.4201 ,1.0977,0.000000337,0.0010317,0.0010177,0.679037791,0.568548949,0.000257586,0.009492718,0.0018707,0.638076383,0.000102252,0.0020293,0.721281289,0.001050233,0.00000716,0.0000287,2
2008/9/25,1.1343,0.00000463,3.3882,-0.3677 ,1.1251,0.000000845,0.0007868,0.0008543,0.667074301,0.560753913,0.000751838,0.005803911,0.0015397,0.623636214,0.002137087,0.0015762,0.710685529,0.014086142,0.00000508,0.0000225,2
2008/9/26,1.2129,0.00000474,3.4285,-0.3827 ,1.1272,0.000000671,0.000899,0.0007149,0.668607896,0.552693113,0.000119957,0.006916497,0.0015541,0.624217652,0.000116017,0.0015285,0.693904143,0.01962488,0.00000302,0.0000227,2
2008/9/27,1.1226,0.00000337,3.4213,-0.3643 ,1.1481,0.000000953,0.0006777,0.0006129,0.668607896,0.552693113,0,0,0.0012766,0.624217652,0,0.0018885,0.693904143,0,0.00000159,0.0000255,2
2008/9/28,1.1089,0.00000351,3.2497,-0.3674 ,1.18,0.000000693,0.0005062,0.0004603,0.668607896,0.552693113,0,0,0.0010454,0.624217652,0,0.0014657,0.693904143,0,0.000000984,1.94E-05,2
2008/10/6,1.1764,0.0001612,3.5575,-0.3768 ,1.2123,0.000000327,0.0002609,0.0003315,0.687213354,0.565698413,0.001800412,0.014908176,0.0003461,0.645950419,0.006013533,0.0004721,0.706746622,0.020105281,0.0000024,0.00000825,2
2008/10/7,1.1577,0.00000259,3.7281,-0.2779 ,1.197,0.000000454,0.00097,0.0004441,0.689691673,0.572243929,0.000299267,0.01010249,0.0009609,0.65472389,0.002312647,0.0007727,0.694998284,0.016015091,0.00000365,0.000156,2
2008/10/8,1.3309,0.00000425,3.3585,-0.1502 ,1.1703,0.00000277,0.0007409,0.0003849,0.694487546,0.584884875,0.000661472,0.019586711,0.0009068,0.677505109,0.006103075,0.0009334,0.70166384,0.011308012,0.00000192,0.0001256,2
2008/10/9,2.1839,0.00000353,3.3061,-0.2407 ,1.2481,0.0000138,0.0006104,0.0004907,0.697482483,0.58822836,0.000448875,0.006128174,0.0016413,0.67710063,0.000145076,0.00083,0.715903835,0.022158795,0.00000118,0.0000995,2
2008/10/10,1.4607,0.0000933,3.4315,-0.3158 ,1.4514,0.0000147,0.0004784,0.000383,0.707327118,0.610848324,0.001263829,0.034464432,0.0013486,0.687959031,0.003067759,0.0011774,0.733321812,0.039926012,0.000000816,1.04E-04,2
2008/10/13,1.5455,0.0001612,3.3292,-0.3031 ,1.3649,0.000000327,0.0002609,0.0003315,0.70445682,0.601518714,0.00037878,0.015320325,0.0003461,0.659931558,0.006242272,0.0004721,0.718773468,0.033255143,0.0000024,0.00000825,2
2008/10/14,1.5626,0.0000114,3.1519,-0.3593 ,1.4125,0.000000452,0.0002147,0.0003787,0.710054527,0.613169474,0.000638425,0.015598868,0.0016853,0.673476285,0.002405656,0.0009825,0.723611311,0.00609767,0.00000147,0.0000373,2
2008/10/15,1.5543,0.0000112,3.2306,-0.2590 ,1.3128,0.000000343,0.0002545,0.0004817,0.714170743,0.616909462,0.000649222,0.010492026,0.0017071,0.673741059,0.000107672,0.0008261,0.72189923,0.003661366,0.000000937,0.0000494,2
2008/10/16,1.7014,0.000014,3.1991,-0.3514 ,1.3547,0.000000594,0.0002357,0.0003827,0.714558295,0.635549392,0.001590923,0.034039391,0.0014034,0.691816217,0.006334744,0.0006424,0.723253229,0.001812778,0.000000712,0.000041,2
2008/10/17,1.6177,0.0000189,3.0695,-0.3524 ,1.239,0.000000678,0.0005659,0.0008465,0.709926816,0.632045163,0.000714171,0.008858987,0.0017815,0.689666092,0.00119401,0.0004967,0.719931019,0.006995929,0.000000698,3.95E-05,2
2008/10/20,1.6735,0.0001612,3.006,-0.4073 ,1.2696,0.000000327,0.0002609,0.0003315,0.702289025,0.622921306,5.37E-04,0.019808967,0.0003461,0.675426832,0.005714972,0.0004721,0.705954613,0.021362857,0.0000024,8.25E-06,2
2008/10/21,1.6604,0.00000238,2.9995,-0.4523 ,1.2788,0.000000414,0.0002245,0.0003875,0.702480255,0.626266934,2.23595E-05,0.006288901,0.0006542,0.681994295,0.002355112,0.0008824,0.714784827,0.013436451,0.00000133,9.18E-06,2
2008/10/22,1.5577,0.00000474,2.9218,-0.4698 ,1.1977,0.000000407,0.0001656,0.0003089,0.714001874,0.63483783,0.001398793,0.020389309,0.0006106,0.690123792,0.003961365,0.0008896,0.726789293,0.027455508,0.000000901,0.0000101,2
2008/10/23,1.7277,0.00000845,2.9977,-0.5094 ,1.1928,0.000000311,0.0004844,0.0003526,0.717100995,0.633236815,0.000738294,0.003452605,0.0006236,0.695553657,0.00183749,0.001102,0.714042552,0.018622407,0.000000825,0.0000122,2
2008/10/24,1.6242,0.0000109,2.9991,-0.5235 ,1.1384,0.000000233,0.0004328,0.0002703,0.720993491,0.640438168,0.000564601,0.018819709,0.0005646,0.710190744,0.00487723,0.0013102,0.728359634,0.036652855,0.000000785,1.93E-05,2
2008/10/27,1.6027,0.0001612,2.9119,-0.4832 ,1.129,0.000000327,0.0002609,0.0003315,0.741123973,0.663808273,0.002654818,0.047701224,0.0003461,0.729927726,0.008721962,0.0004721,0.749995027,0.060012803,0.0000024,8.25E-06,2
2008/10/28,1.643,0.0000108,2.8947,-0.4851 ,1.0492,0.000000881,0.0014979,0.0012654,0.736095684,0.66173574,0.00067552,0.004315003,0.0012363,0.714777058,0.003813232,0.0019058,0.744976899,0.01077256,0.00000132,0.0000063,2
2008/10/29,1.6418,0.0000381,2.9455,-0.5074 ,1.058,0.00000167,0.0012087,0.0009574,0.740891039,0.675718367,0.000709286,0.033527263,0.0015788,0.723873845,0.002701306,0.0015654,0.755941931,0.024263157,0.000000888,0.0000676,2
2008/10/30,1.6839,0.0000231,2.8908,-0.4804 ,1.0301,0.00000122,0.000984,0.0011174,0.731886547,0.673193607,0.000959107,0.007315718,0.0015021,0.712709009,0.00340096,0.0016492,0.750571937,0.01409746,0.000000956,0.0000526,2
2008/10/31,1.6963,0.0001834,2.7993,-0.5481 ,1.0928,0.00000112,0.0008959,0.0008519,0.730989847,0.678952546,0.000895593,0.016999417,0.0015035,0.717742995,0.003337018,0.0013821,0.743699032,0.008115458,0.000000952,6.23E-05,2
2008/11/3,1.6783,0.0001612,2.8805,-0.5283 ,1.0873,0.000000327,0.0002609,0.0003315,0.725756712,0.68796281,0.000385029,0.028283844,0.0003461,0.708907394,0.000319116,0.0004721,0.736206597,0.020650681,0.0000024,0.00000825,2
2008/11/4,1.6162,0.0001039,2.9386,-0.5769 ,1.1652,0.000000242,0.0002043,0.0004306,0.722657271,0.695200598,0.000373171,0.021956011,0.0002728,0.710248574,0.000722605,0.0004111,0.750576954,0.05189758,0.00000145,0.0000252,2
2008/11/5,1.7088,0.0000671,2.8657,-0.6142 ,1.1033,0.000000185,0.0001626,0.0004465,0.713662338,0.687656324,0.001116434,0.016393224,0.0002156,0.695705327,0.003601139,0.0010171,0.742167893,0.025787963,0.000000988,0.0000211,2
2008/11/6,1.6551,0.0000573,2.8509,-0.6067 ,1.0393,0.000000151,0.0003552,0.0004731,0.708781687,0.695607818,0.000935185,0.025102639,0.0006194,0.697270858,0.004139727,0.0010261,0.750675187,0.031263602,0.000000769,0.0000175,2
2008/11/7,1.7628,0.0000315,2.7927,-0.6804 ,1.1574,0.000000196,0.0003937,0.0005039,0.70477135,0.692260046,0.000565304,0.007488684,0.0006958,0.686412952,0.003924894,0.0010462,0.743540472,0.022216765,0.000000668,1.35E-05,2
2008/11/10,1.7617,0.0001612,2.7896,-0.6145 ,1.144,0.000000327,0.0002609,0.0003315,0.682969464,0.672304154,0.001501337,0.02848352,0.0003461,0.661316353,0.004699194,0.0004721,0.722044819,0.04021079,0.0000024,0.00000825,2
2008/11/11,1.7719,0.0000447,2.7861,-0.6704 ,1.1483,0.000000296,0.0013717,0.0011477,0.687163464,0.676335626,0.000245393,0.005827538,0.0014035,0.670182061,0.002255579,0.0017968,0.719743732,0.002892635,0.00000137,0.000022,2
2008/11/12,1.8824,0.0001348,2.7839,-0.6469 ,1.05,0.00000066,0.0010696,0.0008939,0.68554939,0.672741379,0.000131181,0.007176828,0.001289,0.665110882,0.001880819,0.0014083,0.713127097,0.012632654,0.000000922,0.0000235,2
2008/11/13,2.0276,0.0001681,2.6909,-0.7484 ,1.0845,0.00000141,0.000807,0.000699,0.668239183,0.65951318,0.000568331,0.013358852,0.0010987,0.652575811,0.001909671,0.0012092,0.700389032,0.013594598,0.000000804,0.0000206,2
2008/11/14,1.8212,0.0001054,2.7106,-0.8580 ,1.1198,0.00000117,0.000959,0.0008831,0.657523856,0.641818427,0.000426775,0.013914733,0.0010801,0.642688015,0.001483494,0.0013514,0.681962841,0.015604067,0.000000662,1.83E-05,2
2008/11/17,1.8666,0.0001612,2.6914,-0.9314 ,1.093,0.000000327,0.0002609,0.0003315,0.649075233,0.63086637,0.00029986,0.00828367,0.0003461,0.639330431,0.00067601,0.0004721,0.675047468,0.00667174,0.0000024,0.00000825,2
2008/11/18,1.8723,0.0001962,2.6381,-0.9779 ,1.1205,0.000000299,0.0003304,0.0004574,0.671718157,0.660599813,0.000701429,0.021233759,0.0002878,0.668568916,0.004880087,0.0004588,0.702114174,0.024605593,0.00000135,0.0000133,2
2008/11/19,1.836,0.0002908,2.627,-0.9885 ,1.19,0.000000225,0.0012805,0.0019316,0.649715347,0.640896826,0.000904479,0.018117113,0.0016071,0.648462086,0.004340725,0.0020466,0.674589942,0.030550313,0.000000928,1.12E-05,2
2008/11/20,1.6796,0.0002352,2.6004,-0.9842 ,1.2335,0.000000739,0.0019369,0.0021715,0.654584156,0.638393498,1.82E-04,0.001632009,0.0019807,0.656722832,0.002447685,0.0033253,0.657454244,0.011768268,0.000000738,9.00E-06,2
2008/11/21,1.6703,0.0002936,2.5191,-0.9464 ,1.2455,0.000000671,0.0014989,0.0016376,0.656991159,0.646034219,9.74992E-05,0.005812958,0.0017419,0.660179253,0.000731952,0.0031728,0.64169247,0.00790158,0.000000663,7.27E-06,2
2008/11/24,1.4966,0.0001612,2.5933,-0.9291 ,1.1153,0.000000327,0.0002609,0.0003315,0.668188763,0.650899419,0.000653048,0.004662895,0.0003461,0.676646312,6.41E-03,0.0004721,0.669170949,0.025512914,0.0000024,8.25E-06,2
2008/11/25,1.4937,0.0003422,2.5757,-1.0312 ,1.1384,0.00000127,0.0004495,0.0002919,0.66995346,0.65418075,0.000132655,0.004062262,0.0007518,0.676401369,9.71106E-05,0.0017888,0.672400545,0.004618818,0.00000133,6.40E-06,2
2008/11/26,1.54,0.0002209,2.5351,-1.0234 ,1.1384,0.00000109,0.0003413,0.0002396,0.667908166,0.656349729,0.00017639,0.003402365,0.0006092,0.677010146,0.000193091,0.0014103,0.66389056,0.008870637,0.000000906,5.77E-06,2
2008/11/27,1.369,0.0002789,1.9927,-1.0764 ,1.196,0.00000157,0.000262,0.0001895,0.663210345,0.651713858,0.000215626,0.003726836,0.0004916,0.674281392,0.00043869,0.0012358,0.65350068,0.004912569,0.000000707,4.36E-06,2
2008/11/28,2.1281,0.0961977,2.0995,-1.0914 ,1.2009,0.00000347,0.0002392,0.0001853,0.667695525,0.658317241,0.000309749,0.007994543,0.0004056,0.690192674,0.003933224,0.001159,0.661528918,0.007076577,0.000000678,3.27E-06,2
2008/12/1,1.9081,0.0001612,1.9823,-1.1433 ,1.2405,0.000000327,0.0002609,0.0003315,0.662355399,0.646462871,3.31E-04,0.012219363,0.0003461,0.687270545,0.00108161,0.0004721,0.652441642,0.009057435,0.0000024,0.00000825,2
2008/12/2,2.0078,0.0003769,1.9709,-1.2118 ,1.1412,0.000000246,0.0002516,0.0005157,0.663008666,0.641246177,3.13427E-05,0.004542647,0.0002879,0.688310479,0.000296062,0.0005117,0.65439151,0.001982235,0.00000426,0.0001949,2
2008/12/3,1.0794,0.0002466,1.9826,-1.1945 ,1.1378,0.000000219,0.0001867,0.0004373,0.64957724,0.626558418,0.000498593,0.010756411,0.0002261,0.672601168,0.003230931,0.0003963,0.640131498,0.012293246,0.00000217,0.0001571,2
2008/12/4,1.0792,0.0000427,1.9754,-1.2543 ,1.11,0.000000295,0.0004914,0.0006964,0.643702224,0.622880584,1.63E-04,0.002083621,0.0006319,0.661736289,0.001373631,0.0006593,0.638415776,0.001267487,0.00000128,0.0001225,2
2008/12/5,1.45,0.0001312,1.8543,-1.5761 ,1.25,0.000000222,0.0004301,0.0005453,0.641759962,0.610946914,7.91837E-05,0.008560192,0.0007109,0.656820236,0.001253781,0.0005087,0.620986722,0.011576614,0.000000853,1.05E-04,2
2008/12/8,1.8429,0.0001612,1.8507,-1.5506 ,1.2753,0.000000327,0.0002609,0.0003315,0.629889361,0.590939584,0.000363284,0.009618871,0.0003461,0.640252907,0.002378004,0.0004721,0.61194789,0.004955674,0.0000024,0.00000825,2
2008/12/9,1.6087,0.0003522,1.7459,-1.6519 ,1.2767,0.00000028,0.0004393,0.0008226,0.63773733,0.604637157,0.000251383,0.007507735,0.0006943,0.653691839,0.002437628,0.0004793,0.625730191,0.010564359,0.00000142,0.0000306,2
2008/12/10,1.6418,0.0003328,1.5725,-1.6717 ,1.2908,0.000000231,0.0004341,0.0008766,0.634317545,0.589381434,0.000131512,0.01146453,0.0008443,0.634163705,0.002987579,0.0006593,0.61854434,0.006911181,0.000000995,0.0000237,2
2008/12/11,2.594,0.0004145,1.4858,-1.6673 ,1.2354,0.000000554,0.0003434,0.0009848,0.641709542,0.597212905,0.000290415,0.00489445,0.0012587,0.645093043,0.002093669,0.0005829,0.621588235,0.002757708,0.000000735,0.000018,2
2008/12/12,2.1207,0.0015948,1.5398,-1.6279 ,1.2563,0.000000404,0.0003521,0.0008207,0.654702533,0.61280512,0.000597558,0.012139114,0.0012107,0.663436568,0.00411802,0.0004595,0.644480688,0.027202911,0.000000627,1.55E-05,2
2008/12/15,1.8694,0.0001612,1.5133,-1.6235 ,1.2749,0.000000327,0.0002609,0.0003315,0.652909338,0.609742402,0.000118311,0.003097904,0.0003461,0.660356872,0.001008821,0.0004721,0.642871272,0.002326711,0.0000024,8.25E-06,2
2008/12/16,1.88,0.0006168,1.5144,-1.6285 ,1.2742,0.000000523,0.0001989,0.0002645,0.650335731,0.602157405,1.76E-04,0.007127646,0.000287,0.659226696,0.000361559,0.0003617,0.626175607,0.016710309,0.00000132,9.26E-06,2
2008/12/17,1.915,0.0003174,1.428,-1.5910 ,1.2714,0.000000542,0.0001587,0.0002851,0.650204201,0.595729769,7.02525E-06,0.004365986,0.0002246,0.660577464,0.000348517,0.0007329,0.626022201,0.000133017,0.000000874,0.00000893,2
2008/12/18,2.03,0.0004494,1.3668,-1.6198 ,1.3059,0.000000885,0.000116,0.0002745,0.644914494,0.590663103,3.11E-04,0.004041929,0.0001745,0.646482487,0.002996468,0.0005617,0.623193613,0.002206644,0.00000137,0.0000758,2
2008/12/19,2.05,0.0004854,1.4031,-1.6830 ,1.285,0.00000102,0.0001359,0.0002433,0.644219577,0.587761129,3.49227E-05,0.002123512,0.0004433,0.645916682,0.000118986,0.0004396,0.626046423,0.003336811,0.00000098,5.82E-05,2
2008/12/22,2.0491,0.0001612,1.3732,-1.6431 ,1.2323,0.000000327,0.0002609,0.0003315,0.64882971,0.585002754,0.000262546,0.002011539,0.0003461,0.65563133,0.003023866,0.0004721,0.640228386,0.016337202,0.0000024,8.25E-06,2
2008/12/23,2.0485,0.0004307,1.3716,-1.6079 ,1.2134,0.000000242,0.0002326,0.0002604,0.66520522,0.606623959,0.000864722,0.013303667,0.0004238,0.671727394,0.004043461,0.0006958,0.665809478,0.026189873,0.00000138,6.26E-06,2
2008/12/24,2.1928,0.0050465,1.216,-1.6237 ,1.217,0.000000233,0.0007025,0.0008395,0.672382385,0.60532943,0.000515962,0.000942918,0.0007824,0.674744063,0.001239479,0.0017562,0.675814497,0.017690183,0.000000921,5.16E-06,2
2008/12/25,2.1878,0.002387,1.2214,-1.6061 ,1.1972,0.00000066,0.0006344,0.0006325,0.674344377,0.604967219,1.73E-04,0.000270691,0.000652,0.678083026,0.001355478,0.0015719,0.678569074,0.005583863,0.000000719,3.78E-06,2
2008/12/26,1.2993,0.0013612,1.176,-1.6335 ,1.2131,0.000000482,0.0004822,0.0004752,0.674561402,0.613911042,2.44E-05,0.009557567,0.0005478,0.676968606,0.000469842,0.0012352,0.684615147,0.018722638,0.00000071,2.72E-06,2
2008/12/29,1.3068,0.0001612,1.1543,-1.6519 ,1.2167,0.000000327,0.0002609,0.0003315,0.674585515,0.613797449,2.53192E-06,0.000163288,0.0003461,0.680215894,0.001216922,0.0004721,0.68389387,0.001456266,0.0000024,0.00000825,2
2008/12/30,0.8,0.0014849,1.0738,-1.6512 ,1.2153,0.000000436,0.0001928,0.0002498,0.676573814,0.615194854,0.000196774,0.002045292,0.0002927,0.683927285,0.001484585,0.0003586,0.691094524,0.019290551,0.00000132,0.0000128,2
2008/12/31,0.7997,0.0015532,1.0009,-1.6501 ,1.2217,0.000000513,0.0001504,0.0001914,0.678730909,0.619192034,0.000241142,0.006665709,0.0002551,0.684490224,0.0002817,0.0003899,0.695042705,0.013816089,0.000000868,1.01E-05,2
2009/1/4,0.7994,0.0001612,0.9884,-1.6266 ,1.2231,0.000000327,0.0002609,0.0003315,0.678730909,0.619192034,0,0,0.0003461,0.684490224,0,0.0004721,0.695042705,0,0.0000024,8.25E-06,2
2009/1/5,0.686,0.0007543,0.9957,-1.6431 ,1.2113,0.000000246,0.0001928,0.0002498,0.668177803,0.612063552,0.000882374,0.011368273,0.000272,0.6714581,0.003785888,0.0003577,0.677985055,0.037309226,0.00000132,6.60E-06,2
2009/1/6,0.6755,0.0015357,0.9875,-1.6139 ,1.1703,0.000000349,0.0003838,0.000268,0.657843913,0.603601962,0.00055419,0.00815172,0.000521,0.661181944,0.002096094,0.0009243,0.664109903,0.020159557,0.000000937,7.47E-06,2
2009/1/7,0.6869,0.0016045,1.0064,-1.6133 ,1.1622,0.000000313,0.0005034,0.0003094,0.660025122,0.601177936,0.000116108,0.00225469,0.0005964,0.664757256,0.001058847,0.0011046,0.664412678,0.000533112,0.000000759,5.63E-06,2
2009/1/8,0.7169,0.0007343,0.9851,-1.6170 ,1.14,0.000000335,0.0003847,0.0002422,0.667699909,0.61182565,0.000523243,0.010920783,0.0005028,0.6762481,0.002878808,0.0008527,0.657240283,0.010062757,6.45E-07,4.59E-06,2
2009/1/9,0.7369,0.0007544,0.9367,-1.6368 ,1.1452,0.000000299,0.0004075,0.0003463,0.66284449,0.607258364,3.11E-04,0.004699249,0.0006399,0.671521126,0.001728626,0.0007531,0.646243509,0.015467641,0.000000603,4.08E-06,2
2009/1/12,1.32,0.0001612,0.9401,-1.6597 ,1.1439,0.000000327,0.0002609,0.0003315,0.66346834,0.599319729,3.76486E-05,0.005507157,0.0003461,0.67158715,0.000254598,0.0004721,0.645995906,0.000319201,0.0000024,8.25E-06,2
2009/1/13,1.335,0.0007567,0.9248,-1.7915 ,1.2033,0.000000319,0.0001936,0.000342,0.667367263,0.608377145,0.000397711,0.008929293,0.0002731,0.669857253,0.002129328,0.0003577,0.648656109,0.017280902,0.00000137,6.23E-06,2
2009/1/14,2.14,0.0005875,0.9323,-1.8307 ,1.2033,0.000000274,0.0002157,0.0003739,0.649200323,0.59040946,6.14E-04,0.010422356,0.0002749,0.632373196,0.004206776,0.0005124,0.612283419,0.025383072,0.000000923,4.69E-06,2
